Customer_Type,Type_of_Travel,Class,Departure_Delay,Arrival_Delay,Ease_of_Online_Booking,On_board_Service,Seat_Comfort,Cleanliness,Food_and_Drink,In_flight_Service,In_flight_Wifi_Service,In_flight_Entertainment,Baggage_Handling,Satisfaction
0,0,1,4.0,11.0,1,3,4,4,4,4.0,1,4,4.0,0
1,0,1,0.0,0.0,2,4,4,1,3,4.0,4,4,4.0,0
0,0,1,19.68640251208528,20.147047886625625,1,3,5,5,1,2.0,1,2,4.0,0
1,1,1,4.0,0.0,3,5,2,2,2,5.0,3,2,4.0,0
1,1,1,0.0,12.0,5,2,4,3,4,2.0,4,2,2.0,0
1,1,1,120.0,128.0,1,2,3,3,3,5.0,3,3,5.0,0
1,1,1,9.0,38.0,3,3,3,3,3,5.0,3,3,5.0,0
1,1,1,0.0,0.0,3,3,3,3,4,3.0,3,3,3.0,0
1,1,1,63.0,92.0,3,1,2,2,2,4.0,3,2,4.0,0
1,1,1,0.0,0.0,4,2,2,1,1,4.0,4,1,4.0,0
1,1,1,0.0,0.0,4,3,3,3,3,4.0,1,3,3.5305437342478205,0
1,1,1,0.0,0.0,1,2,5,3,5,2.0,1,2,2.0,0
1,1,1,0.0,0.0,2,2,1,1,1,4.0,2,1,2.0,0
1,1,1,78.0,66.0,3,5,3,3,1,5.0,3,5,5.0,0
1,0,2,0.0,0.0,0,1,3,3,3,3.5396954922943435,0,3,4.0,1
1,1,0,269.0,264.0,4,1,1,1,4,4.0,3,1,3.0,0
1,0,0,118.0,109.0,3,1,5,5,5,3.0,3,5,3.5305437342478205,1
1,0,0,33.0,27.0,3,5,1,3,4,5.0,3,5,5.0,1
1,0,0,0.0,0.0,5,4,1,5,4,4.0,5,4,4.0,1
1,0,1,67.0,55.0,3,4,3,3,3,3.0,3,3,3.0,0
0,0,1,0.0,0.0,3,1,4,4,4,3.5396954922943435,3,4,2.0,0
1,0,0,165.0,167.0,1,5,2,2,2,3.0,2,2,2.0,0
1,0,1,0.0,0.0,4,2,5,5,5,2.0,5,5,4.0,1
1,0,1,1.0,7.0,3,2,3,2,1,2.0,2,2,2.0,0
1,0,0,45.0,52.0,4,3,4,2,3,3.0,3,3,3.0,0
1,0,0,0.0,0.0,2,4,4,4,4,3.5396954922943435,2,4,3.5305437342478205,1
1,0,1,58.0,77.0,5,4,2,3,3,3.0,3,3,3.0,0
1,0,0,0.0,0.0,4,2,5,4,5,2.0,5,2,2.0,1
1,1,1,38.0,16.0,4,1,1,4,4,4.0,4,4,2.0,0
1,1,1,0.0,0.0,1,5,4,3,5,5.0,1,5,2.0,0
1,1,1,135.0,125.0,5,5,4,4,5,3.0,3,4,3.0,0
1,1,1,58.0,30.0,4,4,4,4,4,2.0,2,4,2.0,0
1,1,1,46.0,30.0,2,4,1,1,1,4.0,2,1,3.0,0
0,0,1,0.0,0.0,0,4,4,4,4,5.0,0,4,4.0,1
1,0,0,0.0,0.0,2,5,2,4,4,5.0,2,5,5.0,1
0,0,1,6.0,6.0,2,1,3,3,3,4.0,2,3,2.0,0
1,0,0,0.0,0.0,1,3,3,2,2,3.0,0,3,4.0,1
0,0,1,124.0,95.0,3,1,2,2,2,4.0,3,2,4.0,0
1,0,1,0.0,0.0,1,4,2,2,3,4.0,4,4,4.0,1
0,0,1,0.0,0.0,5,4,5,5,5,4.0,5,5,5.0,1
1,0,0,0.0,22.0,0,3,3,4,5,3.0,0,3,3.0,1
1,0,1,29.0,32.0,5,3,3,3,3,3.0,3,3,2.0,0
1,0,0,285.0,251.0,5,2,1,1,1,3.0,4,3,4.0,0
1,0,1,2.0,0.0,5,3,4,1,3,3.0,3,3,3.0,0
0,0,1,0.0,0.0,2,5,2,2,2,2.0,2,2,5.0,0
0,0,1,0.0,0.0,3,4,4,5,5,4.0,3,5,5.0,0
1,0,1,42.0,65.0,5,3,4,4,4,3.0,4,4,4.0,0
1,0,0,186.0,199.0,4,3,2,2,2,3.0,2,1,4.0,0
1,1,1,0.0,0.0,5,4,1,1,1,3.0,5,1,3.0,1
1,1,1,0.0,2.0,3,3,2,2,2,4.0,3,2,4.0,0
1,1,1,0.0,24.0,3,3,1,2,2,3.0,3,3,4.0,0
1,1,1,10.0,0.0,2,5,2,2,2,4.0,2,2,5.0,0
1,1,1,0.0,0.0,0,4,4,5,4,4.0,3,4,4.0,0
1,1,1,0.0,0.0,1,4,5,3,4,4.0,1,4,4.0,0
0,0,2,35.0,33.0,1,5,2,2,2,4.0,1,2,3.5305437342478205,0
0,0,2,165.0,165.0,4,4,4,4,4,3.0,4,4,3.0,0
1,1,2,16.0,0.0,2,3,3,3,3,5.0,2,3,4.0,0
1,1,2,0.0,0.0,0,2,2,2,2,2.0,1,2,2.0,0
1,0,0,22.0,0.0,4,5,5,4,3,5.0,4,5,5.0,1
0,0,1,8.0,0.0,3,5,3,3,3,2.0,3,3,3.5305437342478205,0
1,0,0,21.0,3.0,0,5,5,5,5,5.0,0,5,5.0,1
1,0,1,39.0,57.0,4,4,1,2,3,4.0,4,4,4.0,1
0,0,0,0.0,0.0,3,3,3,4,4,3.0,3,4,2.0,1
0,0,1,40.0,30.0,3,3,4,4,4,3.0,3,4,5.0,0
1,0,0,1.0,0.0,2,5,5,5,5,5.0,2,5,3.0,1
0,0,1,0.0,0.0,2,4,3,3,3,3.0,2,3,4.0,0
1,1,1,1.0,0.0,5,5,2,2,2,5.0,5,2,5.0,1
1,1,1,45.0,100.0,2,3,2,2,2,3.0,2,2,4.0,0
1,1,1,0.0,0.0,4,2,5,5,5,2.0,4,2,2.0,0
1,1,1,110.0,95.0,3,4,1,1,1,5.0,3,1,5.0,0
1,1,1,0.0,0.0,4,3,5,5,5,4.0,4,5,3.0,0
1,1,1,11.0,0.0,3,1,3,1,2,3.5396954922943435,3,1,3.5305437342478205,0
1,1,1,55.0,45.0,5,1,3,1,2,3.5396954922943435,5,1,3.5305437342478205,1
1,1,1,3.0,0.0,1,2,4,1,5,2.0,1,2,2.0,0
1,1,1,96.0,109.0,3,4,4,1,2,4.0,3,4,4.0,0
1,1,1,29.0,15.0,1,3,5,3,5,3.0,1,3,3.0,0
1,1,1,1.0,0.0,2,3,2,5,5,4.0,2,5,4.0,0
1,1,1,125.0,141.0,0,5,2,2,0,3.0,3,4,2.0,0
1,1,1,0.0,0.0,0,4,2,2,2,4.0,4,2,2.0,0
1,1,1,1.0,6.0,4,2,4,4,4,5.0,4,4,2.0,0
1,1,1,16.0,31.0,3,5,2,2,2,5.0,3,2,4.0,0
1,0,2,0.0,0.0,1,5,2,5,1,5.0,5,5,5.0,1
0,0,2,0.0,0.0,0,4,3,1,1,4.0,1,1,5.0,0
1,0,2,0.0,0.0,3,1,4,4,4,3.5396954922943435,4,4,3.0,1
1,0,2,0.0,0.0,5,3,3,4,4,2.0,4,4,2.0,1
1,0,2,0.0,0.0,3,2,5,1,5,2.0,3,2,2.0,1
1,0,2,10.0,8.0,4,4,4,2,2,4.0,2,2,3.0,0
1,1,2,0.0,0.0,5,3,3,3,3,3.0,5,3,3.0,1
1,1,2,0.0,0.0,3,5,2,2,2,5.0,3,2,5.0,0
0,0,0,0.0,0.0,2,4,4,4,4,5.0,2,4,5.0,0
1,0,0,0.0,0.0,1,4,3,2,3,4.0,1,4,3.5305437342478205,0
1,0,0,0.0,0.0,4,4,3,3,4,4.0,2,4,2.0,0
1,0,1,98.0,84.0,5,1,5,5,5,3.0,5,5,5.0,1
1,0,0,0.0,0.0,1,5,1,4,4,5.0,1,5,4.0,1
1,0,1,0.0,8.0,3,2,2,2,2,5.0,2,2,3.0,1
1,0,0,0.0,0.0,4,4,4,4,2,4.0,4,4,3.0,1
1,0,0,1.0,0.0,5,1,4,2,1,3.5396954922943435,3,1,3.0,0
1,0,2,2.0,0.0,2,1,3,2,1,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,89.0,54.0,2,2,4,3,3,2.0,2,2,2.0,1
0,0,2,149.0,115.0,1,1,1,1,1,2.0,1,1,4.0,0
0,0,0,255.0,236.0,1,2,2,2,1,5.0,1,4,4.0,0
1,0,0,58.0,55.0,2,5,5,2,1,5.0,2,5,5.0,1
0,0,0,12.0,0.0,0,2,3,3,3,2.0,0,3,4.0,1
1,0,0,0.0,0.0,2,5,2,1,2,5.0,2,5,5.0,1
1,0,0,5.0,0.0,5,5,5,5,5,2.0,5,5,5.0,1
1,0,0,0.0,0.0,1,4,3,3,3,3.0,3,3,4.0,0
1,1,1,32.0,36.0,5,1,4,4,4,2.0,5,4,3.0,1
1,1,1,9.0,0.0,2,3,4,4,4,4.0,2,4,4.0,0
1,1,1,0.0,0.0,3,3,3,3,3,3.0,3,3,2.0,0
1,1,1,13.0,0.0,1,2,5,2,2,3.0,1,2,4.0,0
1,1,1,47.0,57.0,3,3,4,4,4,5.0,3,4,4.0,0
1,0,0,10.0,0.0,2,1,4,3,3,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,0.0,0.0,5,4,5,5,5,5.0,4,5,2.0,1
1,0,0,271.0,243.0,5,5,5,5,5,2.0,5,1,3.5305437342478205,1
1,0,1,0.0,0.0,5,2,5,5,5,4.0,5,5,2.0,1
1,0,0,0.0,3.0,4,4,4,2,1,4.0,4,4,4.0,1
1,0,1,0.0,22.0,1,2,2,1,2,2.0,3,2,2.0,1
1,0,0,0.0,0.0,0,5,3,5,5,5.0,0,5,4.0,1
1,0,0,0.0,0.0,0,3,3,1,3,3.0,0,3,3.0,1
1,0,0,17.0,36.0,3,1,5,5,5,5.0,3,5,3.0,1
0,0,1,0.0,0.0,0,3,3,3,3,3.0,0,3,2.0,1
1,0,0,65.0,95.0,0,5,3,3,2,5.0,0,5,5.0,1
1,0,1,0.0,0.0,1,4,4,4,4,4.0,4,4,3.0,1
1,0,1,26.0,23.0,2,1,5,5,4,3.5396954922943435,2,1,3.5305437342478205,1
1,0,0,107.0,97.0,1,3,4,4,4,2.0,1,4,5.0,1
1,0,1,0.0,0.0,1,1,4,4,4,3.0,4,4,5.0,1
1,0,0,108.0,91.0,3,5,3,4,5,5.0,3,5,5.0,1
1,0,1,0.0,0.0,4,5,5,5,5,2.0,5,5,4.0,1
1,0,0,0.0,0.0,3,5,5,1,4,5.0,3,5,5.0,1
1,0,0,5.0,0.0,3,4,5,5,2,4.0,3,4,4.0,1
0,0,1,43.0,50.0,4,3,3,3,3,3.0,3,3,3.0,0
1,0,0,24.0,11.0,2,4,4,4,2,4.0,4,4,4.0,0
1,0,0,0.0,0.0,1,4,3,3,3,3.0,3,3,3.0,0
0,0,1,0.0,0.0,3,2,5,5,5,4.0,3,5,5.0,0
1,0,1,0.0,0.0,3,4,4,4,4,3.0,4,4,3.0,1
0,0,1,0.0,0.0,1,4,5,5,5,4.0,1,5,3.5305437342478205,0
1,1,1,0.0,0.0,0,3,2,5,5,4.0,3,5,5.0,0
1,1,1,0.0,0.0,4,4,2,2,2,4.0,4,2,5.0,1
1,1,1,97.0,123.0,3,2,1,3,3,4.0,3,3,4.0,0
1,1,1,0.0,0.0,2,3,1,1,1,3.0,4,1,3.0,0
1,1,1,2.0,0.0,4,5,3,1,1,5.0,2,1,4.0,0
1,1,1,0.0,0.0,3,3,5,3,5,3.0,3,3,2.0,0
1,1,1,0.0,0.0,1,4,1,4,4,4.0,1,4,5.0,0
1,1,1,0.0,0.0,2,5,5,5,5,3.0,2,5,3.0,0
1,1,1,35.0,8.0,3,5,1,5,5,5.0,3,5,4.0,0
1,1,1,0.0,0.0,4,4,4,3,5,4.0,4,4,4.0,0
1,1,1,50.0,36.0,2,3,5,5,5,5.0,2,5,5.0,0
1,0,2,11.0,21.0,1,4,4,4,4,3.0,4,4,4.0,1
1,0,1,0.0,15.0,0,4,5,5,5,4.0,0,5,4.0,1
1,0,1,0.0,0.0,5,5,4,4,3,5.0,4,5,5.0,1
1,0,1,0.0,0.0,3,5,4,4,4,3.0,4,4,2.0,1
1,0,1,0.0,25.0,3,2,4,4,4,3.5396954922943435,4,4,4.0,1
1,0,1,0.0,0.0,5,4,4,5,5,2.0,5,5,3.5305437342478205,1
0,0,1,1.0,0.0,3,5,4,4,4,5.0,3,4,5.0,0
1,1,1,6.0,0.0,1,1,4,4,4,4.0,4,4,3.0,1
1,1,1,34.0,33.0,3,3,1,1,1,4.0,3,1,4.0,0
1,0,2,2.0,0.0,4,1,5,4,4,3.0,4,4,4.0,1
1,1,1,4.0,0.0,4,2,3,2,4,2.0,4,2,2.0,0
1,0,2,69.0,55.0,0,4,3,2,1,4.0,1,4,4.0,0
0,0,0,36.0,34.0,4,3,5,5,5,4.0,4,5,5.0,1
0,0,1,1.0,18.0,4,1,1,2,2,3.0,4,2,3.0,0
1,0,0,65.0,69.0,5,5,1,5,4,5.0,3,5,5.0,1
0,0,1,0.0,22.0,5,3,1,1,1,3.0,5,1,2.0,1
1,0,1,25.0,43.0,2,4,5,5,5,3.0,5,5,4.0,1
1,0,0,0.0,0.0,3,5,2,2,5,5.0,3,5,5.0,1
1,0,0,0.0,8.0,2,4,5,1,4,4.0,2,4,4.0,1
0,0,1,11.0,0.0,5,1,3,3,3,3.5396954922943435,5,3,4.0,1
1,0,1,66.0,60.0,3,5,4,4,4,3.5396954922943435,4,4,2.0,1
1,0,1,53.0,52.0,3,2,4,4,4,3.0,5,4,3.0,1
1,0,0,6.0,0.0,1,5,4,3,5,5.0,1,5,5.0,1
1,0,0,109.0,128.0,3,4,5,3,3,4.0,4,4,4.0,1
0,0,1,6.0,4.0,2,2,3,3,3,2.0,2,3,4.0,0
0,0,1,11.0,25.0,2,1,3,3,3,5.0,2,3,3.0,0
0,0,1,5.0,10.0,4,2,2,2,2,2.0,4,2,3.0,1
1,0,1,0.0,35.0,5,4,4,4,4,2.0,4,4,2.0,1
1,0,0,0.0,13.0,3,4,3,2,2,4.0,4,4,4.0,0
1,0,0,0.0,0.0,3,4,1,4,5,4.0,3,4,4.0,1
1,0,1,0.0,1.0,5,5,3,3,3,4.0,3,3,4.0,1
1,0,0,0.0,8.0,5,4,1,1,1,4.0,1,1,4.0,0
1,0,1,0.0,0.0,3,1,3,2,2,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,0.0,0.0,1,5,4,4,4,3.5396954922943435,1,4,3.0,1
1,0,0,19.0,7.0,3,1,3,3,3,3.5396954922943435,1,1,3.5305437342478205,0
1,0,1,26.0,12.0,3,2,2,4,3,2.0,2,2,2.0,0
1,0,1,19.68640251208528,20.147047886625625,5,5,3,3,3,4.0,3,2,3.0,0
1,0,1,0.0,4.0,3,3,4,3,4,3.0,3,3,3.0,0
1,0,0,0.0,29.0,4,2,2,2,2,3.0,2,2,3.0,0
1,0,0,0.0,0.0,5,3,3,3,3,2.0,5,3,3.0,1
1,0,0,183.0,180.0,4,4,1,1,1,3.5396954922943435,1,3,3.0,0
1,0,0,1.0,11.0,2,3,2,2,2,3.0,2,2,3.0,0
1,0,1,17.0,17.0,2,5,4,4,4,5.0,4,4,4.0,1
1,0,0,0.0,8.0,1,2,3,4,5,2.0,4,2,4.0,0
0,0,1,0.0,0.0,2,1,2,2,2,4.0,2,2,4.0,0
1,0,1,0.0,0.0,2,2,4,4,3,2.0,3,2,2.0,0
1,1,1,0.0,5.0,4,4,1,1,1,4.0,4,1,5.0,0
1,1,1,153.0,134.0,2,3,2,2,2,3.0,2,3,4.0,0
1,1,1,0.0,0.0,1,2,1,4,4,4.0,1,4,3.0,0
1,1,1,27.0,20.0,0,3,4,3,3,4.0,1,3,5.0,0
1,1,1,4.0,8.0,3,4,2,2,2,5.0,3,2,5.0,0
1,1,1,12.0,20.0,3,5,4,4,4,5.0,3,5,5.0,0
1,1,1,0.0,0.0,4,5,4,4,5,5.0,4,5,5.0,0
1,1,1,0.0,40.0,2,4,4,4,4,4.0,2,4,4.0,0
1,1,1,56.0,33.0,4,5,3,3,3,5.0,4,3,5.0,0
1,1,1,32.0,32.0,1,2,2,2,2,3.0,1,2,2.0,0
1,1,1,20.0,8.0,1,2,1,1,1,3.0,1,1,5.0,0
1,1,1,0.0,11.0,1,5,2,2,2,2.0,1,2,4.0,0
1,1,1,31.0,65.0,4,3,3,2,2,3.0,2,2,4.0,0
1,1,1,77.0,64.0,2,4,5,5,5,5.0,2,5,5.0,0
1,1,1,0.0,0.0,3,1,3,3,3,5.0,3,3,5.0,0
1,1,1,16.0,53.0,2,5,1,1,1,5.0,2,1,4.0,0
1,1,1,0.0,6.0,2,4,5,4,4,4.0,2,4,3.0,0
1,1,1,0.0,0.0,4,3,4,4,4,3.0,4,4,5.0,0
0,0,2,142.0,145.0,4,4,2,2,4,3.5396954922943435,4,5,3.0,0
0,0,1,24.0,17.0,2,2,2,2,2,5.0,2,2,3.5305437342478205,0
1,0,2,0.0,15.0,2,1,5,5,5,5.0,5,5,4.0,1
1,0,2,8.0,0.0,3,5,3,4,4,3.0,4,4,5.0,1
1,0,2,39.0,36.0,1,4,1,1,1,4.0,1,1,3.0,0
1,1,2,9.0,0.0,3,3,1,1,1,5.0,3,1,4.0,0
1,1,2,0.0,0.0,2,4,4,4,4,4.0,2,4,4.0,0
1,0,2,140.0,138.0,0,1,2,2,0,3.0,0,3,3.0,1
1,0,0,0.0,0.0,3,2,4,3,3,2.0,3,2,2.0,1
1,0,0,0.0,11.0,1,2,3,1,2,2.0,2,2,2.0,0
1,0,0,25.0,17.0,1,3,5,5,2,3.0,1,3,3.0,1
0,0,0,16.0,70.0,3,5,3,3,3,4.0,3,3,4.0,0
1,1,0,265.0,265.0,1,1,5,5,1,2.0,1,1,3.5305437342478205,0
1,0,1,77.0,75.0,3,3,4,4,4,2.0,4,4,4.0,1
0,0,1,7.0,0.0,2,4,5,5,5,4.0,2,5,3.0,0
1,0,0,0.0,0.0,4,5,1,4,5,5.0,4,5,5.0,1
1,0,1,30.0,39.0,2,4,5,5,5,3.5396954922943435,5,5,2.0,1
0,0,1,54.0,39.0,2,5,2,2,2,3.0,2,2,2.0,0
0,0,1,0.0,10.0,2,1,3,3,3,3.5396954922943435,2,3,5.0,0
1,0,0,0.0,0.0,5,1,4,4,4,4.0,5,4,5.0,1
1,0,1,23.0,36.0,4,4,4,2,2,4.0,4,4,4.0,1
1,0,0,0.0,2.0,3,5,5,5,5,3.5396954922943435,3,5,2.0,1
1,0,1,0.0,0.0,2,5,2,1,1,5.0,4,5,5.0,1
0,0,1,0.0,0.0,3,1,5,5,5,2.0,3,5,3.0,0
1,0,0,0.0,12.0,3,4,2,2,1,4.0,4,4,4.0,0
1,0,1,0.0,0.0,1,5,4,4,4,3.0,4,4,5.0,1
0,0,0,5.0,28.0,2,4,4,5,5,2.0,2,5,3.0,0
1,0,0,0.0,6.0,1,4,4,4,4,3.0,4,4,4.0,0
1,0,1,16.0,33.0,3,3,3,4,2,3.0,3,3,3.0,0
1,0,1,14.0,2.0,2,2,3,3,3,5.0,3,3,3.0,1
0,0,1,0.0,0.0,1,5,5,4,4,5.0,2,4,5.0,0
0,0,1,0.0,18.0,3,3,4,4,4,2.0,3,4,2.0,0
1,0,1,0.0,3.0,1,3,4,4,4,4.0,4,4,4.0,0
0,0,1,172.0,192.0,2,5,3,3,2,3.5396954922943435,2,3,2.0,0
1,0,0,0.0,0.0,3,1,1,1,1,3.0,1,1,4.0,0
1,0,0,41.0,57.0,3,1,3,1,4,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,115.0,232.0,3,2,2,2,2,3.5396954922943435,2,2,3.0,0
0,0,1,3.0,7.0,3,2,1,1,1,3.0,3,1,3.0,0
1,0,0,81.0,73.0,3,5,5,4,1,5.0,3,5,5.0,1
0,0,1,0.0,8.0,3,4,1,1,1,4.0,3,1,3.0,0
1,0,1,25.0,31.0,1,4,2,2,2,3.0,2,2,3.0,0
1,0,0,0.0,0.0,4,5,4,1,1,5.0,4,5,5.0,1
1,0,1,0.0,0.0,3,5,2,1,5,5.0,5,5,5.0,1
1,1,1,0.0,0.0,0,5,5,5,5,5.0,0,5,3.5305437342478205,1
1,1,1,0.0,41.0,2,4,1,1,1,5.0,2,1,5.0,0
1,1,1,51.0,79.0,3,2,5,5,5,4.0,3,5,4.0,0
1,1,1,15.0,5.0,1,1,4,4,5,3.5396954922943435,1,1,3.5305437342478205,0
1,1,1,0.0,10.0,1,5,1,1,1,5.0,1,1,5.0,0
1,1,1,0.0,0.0,2,3,4,5,5,5.0,2,5,4.0,0
1,1,1,0.0,0.0,3,2,3,3,3,5.0,3,3,2.0,0
1,1,1,0.0,0.0,3,2,3,2,4,2.0,3,2,2.0,0
1,1,1,15.0,22.0,2,1,3,3,3,5.0,2,3,3.0,0
1,1,1,95.0,68.0,3,4,2,5,4,4.0,2,4,4.0,0
1,1,1,0.0,0.0,2,4,4,4,1,4.0,3,4,4.0,0
1,1,1,108.0,103.0,2,5,2,2,2,3.5396954922943435,2,2,3.5305437342478205,0
1,1,1,0.0,0.0,2,3,4,4,4,3.0,2,4,3.0,0
1,1,1,0.0,4.0,2,2,4,5,4,2.0,2,2,2.0,0
1,1,1,41.0,35.0,2,3,4,4,2,3.0,2,3,5.0,0
1,1,1,0.0,0.0,2,5,2,2,2,3.0,2,2,4.0,0
1,1,1,0.0,0.0,3,3,5,5,1,3.0,3,3,3.5305437342478205,0
1,1,1,0.0,10.0,3,3,1,1,1,3.0,4,1,4.0,0
1,0,2,0.0,0.0,4,3,3,3,3,5.0,4,3,4.0,1
1,0,2,228.0,212.0,1,2,5,5,5,4.0,5,1,5.0,1
1,0,2,0.0,10.0,4,3,4,4,4,5.0,4,4,4.0,1
0,0,2,3.0,4.0,2,4,4,4,4,3.0,2,4,2.0,0
1,0,2,16.0,0.0,4,1,2,2,2,4.0,2,2,3.0,1
1,1,2,0.0,0.0,4,3,3,3,3,4.0,4,3,3.0,1
1,1,2,0.0,0.0,3,2,4,5,4,2.0,3,2,2.0,0
1,1,2,75.0,89.0,3,2,2,2,2,4.0,3,2,4.0,0
1,0,0,0.0,0.0,5,3,3,4,5,3.0,5,3,3.0,1
1,0,1,9.0,7.0,1,2,4,4,4,3.5396954922943435,4,4,2.0,1
1,0,1,246.0,247.0,2,4,4,4,4,2.0,4,4,3.0,0
1,0,0,0.0,0.0,5,5,3,1,2,5.0,5,5,5.0,1
1,0,0,0.0,0.0,5,4,1,5,4,4.0,4,4,4.0,1
1,0,0,5.0,16.0,5,4,5,4,5,4.0,5,4,4.0,1
0,0,0,0.0,0.0,1,5,2,2,2,4.0,1,2,4.0,0
1,1,0,0.0,0.0,4,1,5,5,3,3.5396954922943435,4,1,3.5305437342478205,0
1,0,1,0.0,0.0,3,5,4,1,4,5.0,5,5,5.0,1
0,0,1,0.0,0.0,1,1,1,1,1,4.0,2,1,3.5305437342478205,0
1,0,0,0.0,18.0,3,2,3,1,3,2.0,2,2,2.0,0
1,0,1,6.0,0.0,2,2,4,4,4,3.0,4,4,4.0,1
1,0,1,0.0,0.0,1,1,4,3,3,4.0,3,3,3.0,0
1,0,0,15.0,6.0,5,3,1,1,1,3.0,1,1,4.0,0
0,0,1,0.0,0.0,2,5,4,4,4,2.0,2,4,2.0,0
1,0,0,0.0,0.0,2,1,5,5,5,5.0,2,5,3.0,1
0,0,1,0.0,8.0,4,3,5,4,4,4.0,4,4,3.0,0
0,0,1,0.0,0.0,3,2,5,2,2,2.0,3,2,3.0,0
1,0,0,0.0,0.0,4,3,3,3,1,3.0,3,3,3.0,0
1,0,0,0.0,0.0,2,5,2,1,1,5.0,2,5,5.0,1
1,0,0,0.0,0.0,4,2,4,3,3,2.0,2,2,2.0,0
0,0,1,0.0,0.0,1,2,4,4,4,4.0,2,4,4.0,0
1,0,1,0.0,0.0,2,5,5,5,5,2.0,5,5,3.0,1
0,0,1,0.0,0.0,1,5,4,4,4,3.5396954922943435,1,4,3.0,0
1,1,1,8.0,5.0,2,2,1,1,1,4.0,2,1,4.0,0
1,1,1,102.0,101.0,2,5,4,4,4,5.0,2,4,2.0,0
1,1,1,3.0,0.0,1,4,4,4,4,4.0,2,4,4.0,0
1,0,2,20.0,15.0,0,4,1,4,4,3.5396954922943435,0,4,2.0,1
0,0,2,1.0,2.0,3,4,4,4,4,3.5396954922943435,3,4,3.0,0
1,0,2,0.0,0.0,0,1,2,2,2,4.0,0,2,5.0,1
0,0,1,0.0,0.0,2,5,3,1,1,2.0,2,1,4.0,0
1,0,1,0.0,11.0,2,3,3,3,5,3.0,4,3,3.0,1
1,0,0,35.0,36.0,3,5,1,5,1,5.0,3,5,5.0,1
1,0,0,4.0,0.0,0,1,2,3,3,3.5396954922943435,0,1,3.5305437342478205,1
1,0,1,0.0,0.0,1,4,5,5,5,3.5396954922943435,5,5,2.0,1
1,0,1,76.0,68.0,3,1,5,5,5,3.0,5,5,2.0,1
1,0,0,89.0,82.0,3,3,4,4,1,3.0,3,3,3.0,0
1,0,0,0.0,3.0,4,1,4,3,4,3.5396954922943435,1,1,3.5305437342478205,0
1,0,1,194.0,186.0,2,2,4,4,4,5.0,4,5,3.0,1
1,0,0,0.0,0.0,1,3,3,2,4,3.0,3,3,3.0,0
1,0,0,123.0,116.0,3,1,3,2,2,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,0.0,0.0,0,5,1,4,2,5.0,0,5,5.0,1
0,0,1,23.0,6.0,3,3,2,4,4,2.0,3,4,2.0,0
0,0,1,0.0,0.0,3,4,5,5,5,3.0,3,5,3.0,0
1,1,1,0.0,0.0,4,5,5,4,4,5.0,4,4,4.0,1
1,1,1,0.0,0.0,3,3,5,3,3,3.0,3,3,3.0,0
1,1,1,0.0,0.0,3,3,2,5,5,5.0,3,5,4.0,0
1,1,1,0.0,3.0,1,1,2,4,4,3.0,1,4,3.0,0
1,1,1,5.0,18.0,3,5,4,4,3,5.0,3,5,5.0,0
0,0,1,0.0,2.0,3,1,2,2,2,4.0,3,2,3.0,0
1,0,2,0.0,0.0,1,1,5,5,5,4.0,5,5,5.0,1
1,0,0,80.0,74.0,5,4,4,5,3,4.0,5,4,4.0,1
1,0,0,11.0,8.0,5,4,3,3,3,4.0,3,3,3.0,0
1,1,0,0.0,0.0,5,3,3,3,4,3.0,5,3,3.0,1
1,1,0,0.0,0.0,2,3,4,4,4,3.5396954922943435,2,4,3.5305437342478205,0
0,0,1,0.0,4.0,4,4,2,2,2,5.0,4,2,3.0,1
1,0,0,28.0,36.0,1,1,3,3,3,2.0,1,3,3.5305437342478205,1
1,0,0,0.0,12.0,3,4,5,5,5,5.0,3,5,3.0,1
1,0,0,110.0,121.0,4,5,3,3,3,5.0,4,5,5.0,1
1,0,0,20.0,16.0,3,3,3,3,2,3.0,3,3,3.0,0
1,0,1,11.0,26.0,1,2,5,5,5,4.0,5,5,3.0,1
0,0,1,5.0,3.0,3,1,4,4,4,2.0,3,4,5.0,0
1,0,1,12.0,22.0,3,1,4,1,3,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,50.0,72.0,3,3,5,2,2,3.0,3,3,3.0,1
1,0,1,35.0,30.0,4,1,2,2,2,4.0,2,2,4.0,0
1,0,1,0.0,0.0,1,3,3,4,3,3.0,3,3,3.0,0
1,0,0,140.0,133.0,5,3,2,2,2,4.0,2,1,4.0,0
0,0,1,44.0,33.0,3,2,4,4,4,4.0,3,4,4.0,0
1,1,1,14.0,0.0,0,5,2,2,2,5.0,0,2,2.0,1
1,1,1,0.0,0.0,5,4,2,2,2,2.0,5,2,3.0,1
1,1,1,17.0,5.0,1,4,1,5,5,2.0,1,5,3.0,0
1,1,1,39.0,48.0,3,3,3,3,3,4.0,3,3,3.0,0
1,1,1,5.0,11.0,0,1,2,4,4,4.0,1,4,3.0,0
1,1,1,21.0,16.0,2,3,5,5,5,4.0,2,5,4.0,0
1,1,1,41.0,78.0,4,4,4,3,2,4.0,4,4,3.5305437342478205,0
